path,type,size,permissions,modification_time,user,group,device_id,hard_links,special_device_id,inode,block_size,blocks,flags,generation,access_time,change_time,birth_time,file_type,basename,size_mb
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_01_bil/PRISM_tmean_30yr_normal_4kmM5_01_bil.bil,file,  3.33M,rw-r--r--,2025-04-13T23:29:32Z,cjtinant,staff,16777230,1,0,197914563,4096,6824,64,0,2025-04-21T00:11:44Z,2025-04-13T23:30:10Z,2025-04-13T23:29:32Z,bil,PRISM_tmean_30yr_normal_4kmM5_01_bil.bil,3.49
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_01_bil/PRISM_tmean_30yr_normal_4kmM5_01_bil.hdr,file,316,rw-r--r--,2025-04-13T23:29:32Z,cjtinant,staff,16777230,1,0,197914565,4096,8,64,0,2025-04-21T00:59:16Z,2025-04-13T23:30:10Z,2025-04-13T23:29:32Z,hdr,PRISM_tmean_30yr_normal_4kmM5_01_bil.hdr,0
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_01_bil/PRISM_tmean_30yr_normal_4kmM5_01_bil.stx,file, 34,rw-r--r--,2025-04-13T23:29:32Z,cjtinant,staff,16777230,1,0,197914568,4096,8,64,0,2025-04-21T00:59:16Z,2025-04-13T23:30:10Z,2025-04-13T23:29:32Z,stx,PRISM_tmean_30yr_normal_4kmM5_01_bil.stx,0
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_01_bil.zip,file,  1.57M,rw-r--r--,2025-04-13T23:29:32Z,cjtinant,staff,16777230,1,0,197914519,4096,3224,64,0,2025-04-14T04:15:16Z,2025-04-13T23:30:13Z,2025-04-13T23:29:31Z,zip,PRISM_tmean_30yr_normal_4kmM5_01_bil.zip,1.65
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_02_bil/PRISM_tmean_30yr_normal_4kmM5_02_bil.bil,file,  3.33M,rw-r--r--,2025-04-13T23:29:36Z,cjtinant,staff,16777230,1,0,197914632,4096,6824,64,0,2025-04-21T00:11:44Z,2025-04-13T23:30:10Z,2025-04-13T23:29:36Z,bil,PRISM_tmean_30yr_normal_4kmM5_02_bil.bil,3.49
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_02_bil/PRISM_tmean_30yr_normal_4kmM5_02_bil.hdr,file,316,rw-r--r--,2025-04-13T23:29:36Z,cjtinant,staff,16777230,1,0,197914634,4096,8,64,0,2025-04-21T00:59:16Z,2025-04-13T23:30:10Z,2025-04-13T23:29:36Z,hdr,PRISM_tmean_30yr_normal_4kmM5_02_bil.hdr,0
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_02_bil/PRISM_tmean_30yr_normal_4kmM5_02_bil.stx,file, 34,rw-r--r--,2025-04-13T23:29:36Z,cjtinant,staff,16777230,1,0,197914637,4096,8,64,0,2025-04-21T00:59:16Z,2025-04-13T23:30:10Z,2025-04-13T23:29:36Z,stx,PRISM_tmean_30yr_normal_4kmM5_02_bil.stx,0
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_02_bil.zip,file,  1.56M,rw-r--r--,2025-04-13T23:29:36Z,cjtinant,staff,16777230,1,0,197914571,4096,3208,64,0,2025-04-14T04:14:11Z,2025-04-13T23:30:50Z,2025-04-13T23:29:32Z,zip,PRISM_tmean_30yr_normal_4kmM5_02_bil.zip,1.64
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_03_bil/PRISM_tmean_30yr_normal_4kmM5_03_bil.bil,file,  3.33M,rw-r--r--,2025-04-13T23:29:40Z,cjtinant,staff,16777230,1,0,197914730,4096,6824,64,0,2025-04-21T00:11:44Z,2025-04-13T23:30:10Z,2025-04-13T23:29:40Z,bil,PRISM_tmean_30yr_normal_4kmM5_03_bil.bil,3.49
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_03_bil/PRISM_tmean_30yr_normal_4kmM5_03_bil.hdr,file,316,rw-r--r--,2025-04-13T23:29:40Z,cjtinant,staff,16777230,1,0,197914733,4096,8,64,0,2025-04-21T00:59:16Z,2025-04-13T23:30:10Z,2025-04-13T23:29:40Z,hdr,PRISM_tmean_30yr_normal_4kmM5_03_bil.hdr,0
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_03_bil/PRISM_tmean_30yr_normal_4kmM5_03_bil.stx,file, 34,rw-r--r--,2025-04-13T23:29:40Z,cjtinant,staff,16777230,1,0,197914736,4096,8,64,0,2025-04-21T00:59:16Z,2025-04-13T23:30:10Z,2025-04-13T23:29:40Z,stx,PRISM_tmean_30yr_normal_4kmM5_03_bil.stx,0
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_03_bil.zip,file,  1.54M,rw-r--r--,2025-04-13T23:29:40Z,cjtinant,staff,16777230,1,0,197914647,4096,3168,64,0,2025-04-14T04:14:15Z,2025-04-13T23:30:10Z,2025-04-13T23:29:36Z,zip,PRISM_tmean_30yr_normal_4kmM5_03_bil.zip,1.62
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_04_bil/PRISM_tmean_30yr_normal_4kmM5_04_bil.bil,file,  3.33M,rw-r--r--,2025-04-13T23:29:42Z,cjtinant,staff,16777230,1,0,197914800,4096,6824,64,0,2025-04-21T00:11:44Z,2025-04-13T23:30:10Z,2025-04-13T23:29:42Z,bil,PRISM_tmean_30yr_normal_4kmM5_04_bil.bil,3.49
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_04_bil/PRISM_tmean_30yr_normal_4kmM5_04_bil.hdr,file,316,rw-r--r--,2025-04-13T23:29:42Z,cjtinant,staff,16777230,1,0,197914802,4096,8,64,0,2025-04-21T00:59:16Z,2025-04-13T23:30:10Z,2025-04-13T23:29:42Z,hdr,PRISM_tmean_30yr_normal_4kmM5_04_bil.hdr,0
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_04_bil/PRISM_tmean_30yr_normal_4kmM5_04_bil.stx,file, 34,rw-r--r--,2025-04-13T23:29:42Z,cjtinant,staff,16777230,1,0,197914805,4096,8,64,0,2025-04-21T00:59:16Z,2025-04-13T23:30:10Z,2025-04-13T23:29:42Z,stx,PRISM_tmean_30yr_normal_4kmM5_04_bil.stx,0
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_04_bil.zip,file,  1.49M,rw-r--r--,2025-04-13T23:29:42Z,cjtinant,staff,16777230,1,0,197914742,4096,3064,64,0,2025-04-14T04:14:15Z,2025-04-13T23:30:10Z,2025-04-13T23:29:41Z,zip,PRISM_tmean_30yr_normal_4kmM5_04_bil.zip,1.57
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_05_bil/PRISM_tmean_30yr_normal_4kmM5_05_bil.bil,file,  3.33M,rw-r--r--,2025-04-13T23:29:44Z,cjtinant,staff,16777230,1,0,197914843,4096,6824,64,0,2025-04-21T00:11:44Z,2025-04-13T23:31:05Z,2025-04-13T23:29:44Z,bil,PRISM_tmean_30yr_normal_4kmM5_05_bil.bil,3.49
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_05_bil/PRISM_tmean_30yr_normal_4kmM5_05_bil.hdr,file,316,rw-r--r--,2025-04-13T23:29:44Z,cjtinant,staff,16777230,1,0,197914845,4096,8,64,0,2025-04-21T00:59:16Z,2025-04-13T23:31:05Z,2025-04-13T23:29:44Z,hdr,PRISM_tmean_30yr_normal_4kmM5_05_bil.hdr,0
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_05_bil/PRISM_tmean_30yr_normal_4kmM5_05_bil.stx,file, 34,rw-r--r--,2025-04-13T23:29:44Z,cjtinant,staff,16777230,1,0,197914848,4096,8,64,0,2025-04-21T00:59:16Z,2025-04-13T23:31:05Z,2025-04-13T23:29:44Z,stx,PRISM_tmean_30yr_normal_4kmM5_05_bil.stx,0
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_05_bil.zip,file,  1.46M,rw-r--r--,2025-04-13T23:29:44Z,cjtinant,staff,16777230,1,0,197914817,4096,3000,64,0,2025-04-14T06:04:08Z,2025-04-13T23:30:10Z,2025-04-13T23:29:43Z,zip,PRISM_tmean_30yr_normal_4kmM5_05_bil.zip,1.53
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_06_bil/PRISM_tmean_30yr_normal_4kmM5_06_bil.bil,file,  3.33M,rw-r--r--,2025-04-13T23:29:45Z,cjtinant,staff,16777230,1,0,197914905,4096,6824,64,0,2025-04-21T00:11:44Z,2025-04-13T23:31:05Z,2025-04-13T23:29:45Z,bil,PRISM_tmean_30yr_normal_4kmM5_06_bil.bil,3.49
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_06_bil/PRISM_tmean_30yr_normal_4kmM5_06_bil.hdr,file,316,rw-r--r--,2025-04-13T23:29:45Z,cjtinant,staff,16777230,1,0,197914907,4096,8,64,0,2025-04-21T00:59:16Z,2025-04-13T23:31:05Z,2025-04-13T23:29:45Z,hdr,PRISM_tmean_30yr_normal_4kmM5_06_bil.hdr,0
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_06_bil/PRISM_tmean_30yr_normal_4kmM5_06_bil.stx,file, 34,rw-r--r--,2025-04-13T23:29:45Z,cjtinant,staff,16777230,1,0,197914910,4096,8,64,0,2025-04-21T00:59:16Z,2025-04-13T23:31:05Z,2025-04-13T23:29:45Z,stx,PRISM_tmean_30yr_normal_4kmM5_06_bil.stx,0
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_06_bil.zip,file,  1.47M,rw-r--r--,2025-04-13T23:29:45Z,cjtinant,staff,16777230,1,0,197914860,4096,3008,64,0,2025-04-14T04:21:46Z,2025-04-13T23:30:53Z,2025-04-13T23:29:44Z,zip,PRISM_tmean_30yr_normal_4kmM5_06_bil.zip,1.54
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_07_bil/PRISM_tmean_30yr_normal_4kmM5_07_bil.bil,file,  3.33M,rw-r--r--,2025-04-13T23:29:50Z,cjtinant,staff,16777230,1,0,197915004,4096,6824,64,0,2025-04-21T00:11:44Z,2025-04-13T23:31:05Z,2025-04-13T23:29:50Z,bil,PRISM_tmean_30yr_normal_4kmM5_07_bil.bil,3.49
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_07_bil/PRISM_tmean_30yr_normal_4kmM5_07_bil.hdr,file,316,rw-r--r--,2025-04-13T23:29:50Z,cjtinant,staff,16777230,1,0,197915007,4096,8,64,0,2025-04-21T00:59:16Z,2025-04-13T23:31:05Z,2025-04-13T23:29:50Z,hdr,PRISM_tmean_30yr_normal_4kmM5_07_bil.hdr,0
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_07_bil/PRISM_tmean_30yr_normal_4kmM5_07_bil.stx,file, 33,rw-r--r--,2025-04-13T23:29:50Z,cjtinant,staff,16777230,1,0,197915010,4096,8,64,0,2025-04-21T00:59:16Z,2025-04-13T23:31:05Z,2025-04-13T23:29:50Z,stx,PRISM_tmean_30yr_normal_4kmM5_07_bil.stx,0
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_07_bil.zip,file,  1.46M,rw-r--r--,2025-04-13T23:29:50Z,cjtinant,staff,16777230,1,0,197914917,4096,3000,64,0,2025-04-14T04:14:11Z,2025-04-13T23:31:05Z,2025-04-13T23:29:46Z,zip,PRISM_tmean_30yr_normal_4kmM5_07_bil.zip,1.53
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_08_bil/PRISM_tmean_30yr_normal_4kmM5_08_bil.bil,file,  3.33M,rw-r--r--,2025-04-13T23:29:51Z,cjtinant,staff,16777230,1,0,197915051,4096,6824,64,0,2025-04-21T00:11:44Z,2025-04-13T23:31:05Z,2025-04-13T23:29:51Z,bil,PRISM_tmean_30yr_normal_4kmM5_08_bil.bil,3.49
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_08_bil/PRISM_tmean_30yr_normal_4kmM5_08_bil.hdr,file,316,rw-r--r--,2025-04-13T23:29:51Z,cjtinant,staff,16777230,1,0,197915053,4096,8,64,0,2025-04-21T00:59:16Z,2025-04-13T23:31:05Z,2025-04-13T23:29:51Z,hdr,PRISM_tmean_30yr_normal_4kmM5_08_bil.hdr,0
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_08_bil/PRISM_tmean_30yr_normal_4kmM5_08_bil.stx,file, 33,rw-r--r--,2025-04-13T23:29:51Z,cjtinant,staff,16777230,1,0,197915056,4096,8,64,0,2025-04-21T00:59:16Z,2025-04-13T23:31:05Z,2025-04-13T23:29:51Z,stx,PRISM_tmean_30yr_normal_4kmM5_08_bil.stx,0
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_08_bil.zip,file,  1.46M,rw-r--r--,2025-04-13T23:29:51Z,cjtinant,staff,16777230,1,0,197915013,4096,2992,64,0,2025-04-14T06:04:33Z,2025-04-13T23:31:05Z,2025-04-13T23:29:50Z,zip,PRISM_tmean_30yr_normal_4kmM5_08_bil.zip,1.53
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_09_bil/PRISM_tmean_30yr_normal_4kmM5_09_bil.bil,file,  3.33M,rw-r--r--,2025-04-13T23:29:52Z,cjtinant,staff,16777230,1,0,197915087,4096,6824,64,0,2025-04-21T00:11:44Z,2025-04-13T23:31:05Z,2025-04-13T23:29:52Z,bil,PRISM_tmean_30yr_normal_4kmM5_09_bil.bil,3.49
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_09_bil/PRISM_tmean_30yr_normal_4kmM5_09_bil.hdr,file,316,rw-r--r--,2025-04-13T23:29:52Z,cjtinant,staff,16777230,1,0,197915089,4096,8,64,0,2025-04-21T00:59:16Z,2025-04-13T23:31:05Z,2025-04-13T23:29:52Z,hdr,PRISM_tmean_30yr_normal_4kmM5_09_bil.hdr,0
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_09_bil/PRISM_tmean_30yr_normal_4kmM5_09_bil.stx,file, 33,rw-r--r--,2025-04-13T23:29:52Z,cjtinant,staff,16777230,1,0,197915092,4096,8,64,0,2025-04-21T00:59:16Z,2025-04-13T23:31:05Z,2025-04-13T23:29:52Z,stx,PRISM_tmean_30yr_normal_4kmM5_09_bil.stx,0
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_09_bil.zip,file,  1.45M,rw-r--r--,2025-04-13T23:29:52Z,cjtinant,staff,16777230,1,0,197915059,4096,2968,64,0,2025-04-14T06:04:08Z,2025-04-13T23:31:05Z,2025-04-13T23:29:51Z,zip,PRISM_tmean_30yr_normal_4kmM5_09_bil.zip,1.52
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_10_bil/PRISM_tmean_30yr_normal_4kmM5_10_bil.bil,file,  3.33M,rw-r--r--,2025-04-13T23:29:54Z,cjtinant,staff,16777230,1,0,197915155,4096,6824,64,0,2025-04-21T00:11:44Z,2025-04-13T23:31:05Z,2025-04-13T23:29:54Z,bil,PRISM_tmean_30yr_normal_4kmM5_10_bil.bil,3.49
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_10_bil/PRISM_tmean_30yr_normal_4kmM5_10_bil.hdr,file,316,rw-r--r--,2025-04-13T23:29:54Z,cjtinant,staff,16777230,1,0,197915157,4096,8,64,0,2025-04-21T00:59:16Z,2025-04-13T23:31:05Z,2025-04-13T23:29:54Z,hdr,PRISM_tmean_30yr_normal_4kmM5_10_bil.hdr,0
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_10_bil/PRISM_tmean_30yr_normal_4kmM5_10_bil.stx,file, 34,rw-r--r--,2025-04-13T23:29:54Z,cjtinant,staff,16777230,1,0,197915160,4096,8,64,0,2025-04-21T00:59:16Z,2025-04-13T23:31:05Z,2025-04-13T23:29:54Z,stx,PRISM_tmean_30yr_normal_4kmM5_10_bil.stx,0
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_10_bil.zip,file,  1.48M,rw-r--r--,2025-04-13T23:29:54Z,cjtinant,staff,16777230,1,0,197915114,4096,3024,64,0,2025-04-14T06:04:32Z,2025-04-13T23:31:05Z,2025-04-13T23:29:53Z,zip,PRISM_tmean_30yr_normal_4kmM5_10_bil.zip,1.55
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_11_bil/PRISM_tmean_30yr_normal_4kmM5_11_bil.bil,file,  3.33M,rw-r--r--,2025-04-13T23:29:55Z,cjtinant,staff,16777230,1,0,197915177,4096,6824,64,0,2025-04-21T00:11:44Z,2025-04-13T23:30:50Z,2025-04-13T23:29:55Z,bil,PRISM_tmean_30yr_normal_4kmM5_11_bil.bil,3.49
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_11_bil/PRISM_tmean_30yr_normal_4kmM5_11_bil.hdr,file,316,rw-r--r--,2025-04-13T23:29:55Z,cjtinant,staff,16777230,1,0,197915180,4096,8,64,0,2025-04-21T00:59:16Z,2025-04-13T23:31:05Z,2025-04-13T23:29:55Z,hdr,PRISM_tmean_30yr_normal_4kmM5_11_bil.hdr,0
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_11_bil/PRISM_tmean_30yr_normal_4kmM5_11_bil.stx,file, 33,rw-r--r--,2025-04-13T23:29:55Z,cjtinant,staff,16777230,1,0,197915183,4096,8,64,0,2025-04-21T00:59:16Z,2025-04-13T23:31:05Z,2025-04-13T23:29:55Z,stx,PRISM_tmean_30yr_normal_4kmM5_11_bil.stx,0
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_11_bil.zip,file,  1.55M,rw-r--r--,2025-04-13T23:29:55Z,cjtinant,staff,16777230,1,0,197915162,4096,3176,64,0,2025-04-14T03:23:38Z,2025-04-13T23:31:05Z,2025-04-13T23:29:54Z,zip,PRISM_tmean_30yr_normal_4kmM5_11_bil.zip,1.62
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_12_bil/PRISM_tmean_30yr_normal_4kmM5_12_bil.bil,file,  3.33M,rw-r--r--,2025-04-13T23:29:56Z,cjtinant,staff,16777230,1,0,197915226,4096,6824,64,0,2025-04-21T00:11:44Z,2025-04-13T23:30:50Z,2025-04-13T23:29:56Z,bil,PRISM_tmean_30yr_normal_4kmM5_12_bil.bil,3.49
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_12_bil/PRISM_tmean_30yr_normal_4kmM5_12_bil.hdr,file,316,rw-r--r--,2025-04-13T23:29:56Z,cjtinant,staff,16777230,1,0,197915228,4096,8,64,0,2025-04-21T00:59:16Z,2025-04-13T23:31:05Z,2025-04-13T23:29:56Z,hdr,PRISM_tmean_30yr_normal_4kmM5_12_bil.hdr,0
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_12_bil/PRISM_tmean_30yr_normal_4kmM5_12_bil.stx,file, 33,rw-r--r--,2025-04-13T23:29:56Z,cjtinant,staff,16777230,1,0,197915231,4096,8,64,0,2025-04-21T00:59:16Z,2025-04-13T23:31:05Z,2025-04-13T23:29:56Z,stx,PRISM_tmean_30yr_normal_4kmM5_12_bil.stx,0
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_12_bil.zip,file,  1.58M,rw-r--r--,2025-04-13T23:29:56Z,cjtinant,staff,16777230,1,0,197915198,4096,3240,64,0,2025-04-14T04:14:14Z,2025-04-13T23:31:05Z,2025-04-13T23:29:55Z,zip,PRISM_tmean_30yr_normal_4kmM5_12_bil.zip,1.66
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_annual_bil/PRISM_tmean_30yr_normal_4kmM5_annual_bil.bil,file,  3.33M,rw-r--r--,2025-04-13T23:03:09Z,cjtinant,staff,16777230,1,0,197898100,4096,6824,64,0,2025-04-21T00:11:44Z,2025-04-13T23:03:19Z,2025-04-13T23:03:09Z,bil,PRISM_tmean_30yr_normal_4kmM5_annual_bil.bil,3.49
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_annual_bil/PRISM_tmean_30yr_normal_4kmM5_annual_bil.hdr,file,316,rw-r--r--,2025-04-13T23:03:09Z,cjtinant,staff,16777230,1,0,197898108,4096,8,64,0,2025-04-21T00:59:16Z,2025-04-13T23:03:19Z,2025-04-13T23:03:09Z,hdr,PRISM_tmean_30yr_normal_4kmM5_annual_bil.hdr,0
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_annual_bil/PRISM_tmean_30yr_normal_4kmM5_annual_bil.stx,file, 34,rw-r--r--,2025-04-13T23:03:09Z,cjtinant,staff,16777230,1,0,197898111,4096,8,64,0,2025-04-21T00:59:16Z,2025-04-13T23:03:19Z,2025-04-13T23:03:09Z,stx,PRISM_tmean_30yr_normal_4kmM5_annual_bil.stx,0
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/PRISM_tmean_30yr_normal_4kmM5_annual_bil.zip,file,778.37K,rw-r--r--,2025-04-13T23:03:09Z,cjtinant,staff,16777230,1,0,197898077,4096,1560,64,0,2025-04-14T05:16:23Z,2025-04-13T23:03:16Z,2025-04-13T23:03:08Z,zip,PRISM_tmean_30yr_normal_4kmM5_annual_bil.zip,0.8
/Users/cjtinant/Documents/Rprojects_not-class/FFA_regional-skew/data/raw/raster_raw/elevation_ned.tif,file,171.58M,rw-r--r--,2025-04-14T15:47:36Z,cjtinant,staff,16777230,1,0,198161422,4096,351408,64,0,2025-04-21T00:09:31Z,2025-04-19T23:07:35Z,2025-04-14T15:47:32Z,tif,elevation_ned.tif,179.92
